,Unnamed: 0_x,Player,Pos,Squad,Rk,Tkl,Tkl.1,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK.1,Fls,Fld,PKwon,OG,Recov,Won%,Unnamed: 0_y,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
436,2268,André Schürrle,FW,Dortmund,2269,22.0,9.0,19.0,13.0,7.0,7.0,1.0,13.7,398.0,226.0,115.0,31.0,72.8,82.5,73.7,47.0,6,3.7,18.0,27.0,19.0,5.0,57.0,47.0,6.0,35.0,31.4,3.4,700.0,48.0,50.0,54.0,30.0,23.0,152.0,1,0.07,13,15.0,0.0,0.0,46.0,45.0,11264,Borussia Dortmund,André Schürrle,27.0,Left Winger,Fulham,Loan fee:€400Th.,out,Summer,0.4,1 Bundesliga,2018,2018/2019
437,2274,Ernest Seka,DF,Strasbourg,2275,60.0,40.0,47.0,25.0,51.0,98.0,1.0,24.2,1029.0,508.0,416.0,88.0,76.6,85.8,79.5,50.3,0,1.0,18.0,85.0,12.0,5.0,126.0,49.0,5.0,15.0,20.0,0.8,1637.0,42.0,52.4,58.0,28.0,16.0,53.0,1,0.04,29,12.0,0.0,0.0,132.0,68.0,14481,RC Strasbourg Alsace,Ernest Seka,31.0,Centre-Back,AS Nancy,free transfer,out,Summer,0.0,Ligue 1,2018,2018/2019
438,2282,Suat Serdar,MF,Mainz 05,2283,59.0,27.0,47.0,38.0,21.0,17.0,1.0,18.9,442.0,196.0,197.0,37.0,79.4,82.0,87.2,72.5,0,1.2,19.0,46.0,6.0,0.0,69.0,55.0,0.0,39.0,33.3,1.7,801.0,62.0,46.8,28.0,33.0,38.0,34.0,2,0.11,36,28.0,0.0,0.0,94.0,46.2,11525,1.FSV Mainz 05,Suat Serdar,21.0,Central Midfield,FC Schalke 04,€11.00m,out,Summer,11.0,1 Bundesliga,2018,2018/2019
439,2298,Vincent Sierro,"MF,FW",Freiburg,2299,8.0,4.0,6.0,2.0,4.0,0.0,0.0,2.4,43.0,20.0,18.0,4.0,65.2,80.0,60.0,50.0,0,0.2,4.0,9.0,0.0,0.0,12.0,6.0,0.0,4.0,0.0,0.2,88.0,6.0,66.7,0.0,4.0,4.0,10.0,0,0.0,7,1.0,0.0,0.0,1.0,50.0,11556,SC Freiburg,Vincent Sierro,22.0,Central Midfield,FC St. Gallen,Loan fee:€100Th.,out,Summer,0.1,1 Bundesliga,2018,2018/2019
440,2302,André Silva,FW,Milan,2303,5.0,2.0,4.0,10.0,4.0,6.0,0.0,10.4,232.0,157.0,61.0,5.0,74.1,83.1,78.2,35.7,1,0.9,18.0,8.0,2.0,0.0,23.0,41.0,1.0,35.0,28.6,3.8,430.0,22.0,45.5,25.0,32.0,24.0,117.0,2,0.19,20,18.0,0.0,0.0,25.0,39.3,23271,AC Milan,André Silva,22.0,Centre-Forward,Sevilla FC,Loan fee:€3.80m,out,Summer,3.8,Serie A,2018,2018/2019
441,2308,Matías Silvestre,DF,Sampdoria,2309,12.0,6.0,8.0,33.0,11.0,154.0,3.0,34.0,1986.0,629.0,1058.0,280.0,88.3,95.6,92.9,66.5,0,0.2,1.0,97.0,6.0,0.0,115.0,17.0,1.0,17.0,29.4,2.1,2495.0,10.0,70.0,7.0,7.0,2.0,2.0,1,0.03,13,13.0,0.0,1.0,158.0,52.9,23459,UC Sampdoria,Matías Silvestre,33.0,Centre-Back,Empoli,free transfer,out,Summer,0.0,Serie A,2018,2018/2019
442,2328,Islam Slimani,FW,Leicester City,2329,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2.8,78.0,48.0,17.0,1.0,67.2,73.8,70.8,50.0,1,0.2,2.0,1.0,5.0,0.0,7.0,9.0,3.0,7.0,57.1,1.5,147.0,6.0,50.0,5.0,10.0,6.0,25.0,1,0.36,3,1.0,0.0,0.0,9.0,38.5,20340,Leicester City,Islam Slimani,30.0,Centre-Forward,Fenerbahce,Loan fee:€1.50m,out,Summer,1.5,Premier League,2018,2018/2019
443,2329,Islam Slimani,FW,Newcastle Utd,2330,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,29.0,19.0,7.0,1.0,59.2,73.1,53.8,33.3,0,0.4,4.0,1.0,1.0,0.0,2.0,8.0,1.0,0.0,,0.0,60.0,4.0,75.0,3.0,7.0,6.0,19.0,0,0.0,0,3.0,0.0,0.0,4.0,23.1,20340,Leicester City,Islam Slimani,30.0,Centre-Forward,Fenerbahce,Loan fee:€1.50m,out,Summer,1.5,Premier League,2018,2018/2019
444,2330,Naïm Sliti,"FW,MF",Dijon,2331,47.0,20.0,32.0,22.0,13.0,7.0,0.0,25.4,625.0,313.0,198.0,81.0,67.2,79.8,70.7,48.2,6,5.2,59.0,57.0,49.0,10.0,117.0,142.0,14.0,56.0,41.1,4.2,1209.0,130.0,80.0,111.0,73.0,72.0,168.0,5,0.2,23,65.0,2.0,0.0,125.0,27.5,14157,LOSC Lille,Naïm Sliti,25.0,Left Winger,Dijon,€2.00m,out,Summer,2.0,Ligue 1,2018,2018/2019
445,2335,Cédric Soares,DF,Southampton,2336,54.0,22.0,34.0,32.0,24.0,109.0,2.0,31.0,1273.0,740.0,396.0,113.0,72.3,90.7,72.1,36.8,3,3.1,24.0,108.0,37.0,24.0,139.0,56.0,4.0,23.0,17.4,0.7,2084.0,14.0,50.0,52.0,34.0,21.0,151.0,0,0.0,16,19.0,0.0,0.0,155.0,32.6,20816,Southampton FC,Cédric Soares,27.0,Right-Back,Inter,Loan fee:€500Th.,out,Winter,0.5,Premier League,2018,2018/2019
446,2336,Ramadan Sobhi,"MF,FW",Stoke City,2337,32.0,11.0,21.0,14.0,14.0,14.0,0.0,13.8,340.0,206.0,99.0,11.0,75.2,82.4,76.2,57.9,0,1.0,15.0,19.0,15.0,2.0,38.0,26.0,0.0,13.0,46.2,1.2,600.0,51.0,58.8,58.0,26.0,20.0,102.0,2,0.15,14,13.0,0.0,0.0,90.0,40.7,20806,Huddersfield Town,Ramadan Sobhi,21.0,Left Winger,El Ahly,Loan fee:€800Th.,out,Winter,0.8,Premier League,2018,2018/2019
447,2337,Rubén Sobrino,"FW,MF",Alavés,2338,33.0,6.0,24.0,19.0,18.0,10.0,0.0,16.3,290.0,193.0,62.0,11.0,71.3,80.8,66.7,52.4,2,1.2,21.0,19.0,8.0,3.0,29.0,40.0,5.0,25.0,52.0,4.3,610.0,39.0,64.1,29.0,55.0,36.0,82.0,3,0.18,37,32.0,0.0,0.0,76.0,44.3,14341,Deportivo Alavés,Rubén Sobrino,26.0,Centre-Forward,Valencia,€5.00m,out,Winter,5.0,Primera Division,2018,2018/2019
448,2338,Dominic Solanke,FW,Liverpool,2339,7.0,1.0,4.0,5.0,2.0,9.0,0.0,6.6,148.0,109.0,25.0,2.0,73.6,82.0,69.4,50.0,1,2.6,15.0,8.0,6.0,0.0,15.0,22.0,1.0,22.0,31.8,3.5,306.0,14.0,64.3,15.0,34.0,17.0,48.0,1,0.15,13,3.0,0.0,0.0,20.0,35.6,20689,Liverpool FC,Dominic Solanke,21.0,Centre-Forward,Bournemouth,€21.20m,out,Winter,21.2,Premier League,2018,2018/2019
449,2340,Somália,"MF,FW",Toulouse,2341,65.0,14.0,45.0,34.0,34.0,35.0,0.0,22.2,482.0,268.0,164.0,21.0,75.0,82.7,77.0,50.0,0,1.8,21.0,42.0,9.0,5.0,68.0,50.0,0.0,26.0,26.9,1.6,967.0,79.0,48.1,65.0,48.0,33.0,99.0,1,0.04,27,51.0,0.0,0.0,129.0,35.4,14508,FC Toulouse,Somália,29.0,Central Midfield,Al-Shabab,€1.50m,out,Summer,1.5,Ligue 1,2018,2018/2019
450,2345,David Soria,GK,Sevilla,2346,1.0,1.0,0.0,0.0,2.0,13.0,2.0,14.0,273.0,29.0,132.0,111.0,72.4,100.0,96.4,52.9,0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,0.0,424.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,18.0,83.3,14121,Sevilla FC,David Soria,25.0,Goalkeeper,Getafe,€3.00m,out,Summer,3.0,Primera Division,2018,2018/2019
451,2346,Roberto Soriano,"MF,FW",Villarreal,2347,30.0,3.0,20.0,14.0,4.0,9.0,0.0,12.7,395.0,249.0,113.0,16.0,77.3,85.0,81.9,55.2,0,0.7,13.0,38.0,11.0,4.0,49.0,25.0,0.0,21.0,28.6,1.6,629.0,21.0,66.7,35.0,18.0,23.0,78.0,0,0.0,36,32.0,0.0,0.0,66.0,33.3,14189,Villarreal CF,Roberto Soriano,27.0,Attacking Midfield,Torino,Loan fee:€1.00m,out,Summer,1.0,Primera Division,2018,2018/2019
452,2353,Arnaud Souquet,DF,Nice,2354,89.0,36.0,68.0,46.0,39.0,72.0,2.0,26.8,1423.0,658.0,639.0,100.0,85.4,91.6,87.8,64.9,2,1.7,13.0,76.0,22.0,11.0,100.0,33.0,4.0,7.0,14.3,0.3,1973.0,34.0,64.7,70.0,37.0,22.0,123.0,0,0.0,25,47.0,1.0,0.0,146.0,43.5,14325,OGC Nice,Arnaud Souquet,26.0,Right-Back,KAA Gent,€3.00m,out,Summer,3.0,Ligue 1,2018,2018/2019
453,2359,Marco Sportiello,GK,Fiorentina,2360,0.0,0.0,0.0,0.0,1.0,13.0,4.0,35.6,791.0,125.0,392.0,270.0,75.4,99.2,98.7,52.3,0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,1126.0,0.0,,0.0,2.0,0.0,0.0,0,0.0,1,5.0,0.0,0.0,40.0,100.0,22743,Atalanta BC,Marco Sportiello,26.0,Goalkeeper,Frosinone,Loan fee:€300Th.,out,Summer,0.3,Serie A,2018,2018/2019
454,2365,Caleb Stanko,DF,Freiburg,2366,2.0,1.0,2.0,3.0,1.0,8.0,0.0,2.1,103.0,35.0,61.0,7.0,79.2,81.4,89.7,43.8,0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,151.0,2.0,100.0,2.0,5.0,3.0,0.0,0,0.0,3,2.0,0.0,1.0,14.0,30.0,11723,SC Freiburg,Caleb Stanko,25.0,Defensive Midfield,Cincinnati,€200Th.,out,Winter,0.2,1 Bundesliga,2018,2018/2019
455,2385,Kevin Strootman,MF,Roma,2386,57.0,15.0,38.0,27.0,27.0,21.0,0.0,25.1,1248.0,592.0,502.0,98.0,83.9,88.0,86.9,67.6,1,1.5,30.0,198.0,23.0,4.0,211.0,75.0,2.0,20.0,35.0,2.7,1701.0,20.0,65.0,41.0,31.0,22.0,97.0,1,0.04,48,24.0,0.0,0.0,154.0,49.2,23399,AS Roma,Kevin Strootman,28.0,Central Midfield,Marseille,€25.00m,out,Summer,25.0,Serie A,2018,2018/2019
456,2388,Stefano Sturaro,"MF,DF",Juventus,2389,17.0,4.0,11.0,9.0,5.0,18.0,1.0,6.8,231.0,126.0,67.0,27.0,79.9,86.9,78.8,77.1,0,0.2,6.0,20.0,6.0,1.0,27.0,12.0,1.0,5.0,20.0,0.3,362.0,3.0,66.7,8.0,10.0,9.0,24.0,0,0.0,8,11.0,0.0,0.0,30.0,38.5,23835,Juventus FC,Stefano Sturaro,25.0,Central Midfield,Genoa,Loan fee:€1.50m,out,Winter,1.5,Serie A,2018,2018/2019
457,2392,Denis Suárez,"MF,FW",Barcelona,2393,11.0,3.0,9.0,7.0,2.0,3.0,0.0,6.6,312.0,193.0,81.0,16.0,80.6,88.5,83.5,51.6,2,2.7,14.0,17.0,11.0,1.0,27.0,21.0,4.0,12.0,41.7,1.9,463.0,36.0,58.3,35.0,15.0,17.0,67.0,2,0.3,6,10.0,0.0,0.0,30.0,50.0,14355,FC Barcelona,Denis Suárez,25.0,Attacking Midfield,Arsenal,Loan fee:€2.50m,out,Winter,2.5,Primera Division,2018,2018/2019
458,2401,Gilles Sunu,"MF,FW",Angers,2402,4.0,0.0,4.0,7.0,3.0,3.0,0.0,7.3,194.0,119.0,57.0,11.0,75.5,84.4,73.1,61.1,0,0.6,7.0,19.0,9.0,3.0,30.0,18.0,0.0,11.0,18.2,1.6,323.0,18.0,61.1,33.0,21.0,18.0,73.0,1,0.14,13,16.0,0.0,0.0,30.0,42.1,14019,Angers SCO,Gilles Sunu,27.0,Attacking Midfield,BB Erzurumspor,free transfer,out,Summer,0.0,Ligue 1,2018,2018/2019
459,2443,Kévin Théophile-Catherine,DF,Saint-Étienne,2444,36.0,11.0,27.0,19.0,31.0,113.0,1.0,24.1,913.0,325.0,459.0,124.0,81.9,92.3,91.4,52.3,0,0.3,4.0,65.0,7.0,0.0,77.0,15.0,3.0,3.0,0.0,0.4,1340.0,20.0,85.0,10.0,12.0,8.0,4.0,0,0.0,25,13.0,0.0,0.0,133.0,58.6,14452,AS Saint-Étienne,Kévin Théophile-Catherine,28.0,Centre-Back,Dinamo Zagreb,free transfer,out,Summer,0.0,Ligue 1,2018,2018/2019
460,2448,Adrien Thomasson,"MF,FW",Nantes,2449,71.0,22.0,52.0,58.0,18.0,20.0,0.0,28.6,994.0,565.0,315.0,47.0,74.7,83.6,77.8,48.5,3,3.2,32.0,72.0,20.0,7.0,128.0,89.0,8.0,58.0,27.6,4.2,1644.0,35.0,60.0,60.0,48.0,46.0,206.0,5,0.17,28,31.0,1.0,0.0,203.0,27.7,14300,FC Nantes,Adrien Thomasson,24.0,Attacking Midfield,R. Strasbourg,free transfer,out,Summer,0.0,Ligue 1,2018,2018/2019
461,2453,David Timor,"MF,DF",Girona,2454,17.0,7.0,10.0,10.0,20.0,30.0,1.0,10.3,379.0,172.0,136.0,53.0,80.6,89.6,85.0,60.9,0,0.2,6.0,45.0,1.0,0.0,51.0,12.0,1.0,12.0,41.7,1.0,572.0,3.0,33.3,5.0,8.0,8.0,7.0,2,0.19,16,10.0,0.0,0.0,65.0,64.7,13895,Girona FC,David Timor,28.0,Defensive Midfield,UD Las Palmas,€1.50m,out,Summer,1.5,Primera Division,2018,2018/2019
462,2456,Tito,DF,Leganés,2457,8.0,6.0,5.0,12.0,12.0,16.0,0.0,6.8,215.0,126.0,65.0,14.0,73.1,90.0,68.4,36.8,0,0.0,0.0,13.0,5.0,3.0,21.0,3.0,1.0,1.0,0.0,0.0,358.0,3.0,33.3,10.0,5.0,1.0,17.0,0,0.0,8,6.0,0.0,0.0,30.0,55.6,13753,CD Leganés,Tito,33.0,Right-Back,Rayo Vallecano,free transfer,out,Summer,0.0,Primera Division,2018,2018/2019
463,2458,Karl Toko Ekambi,"FW,MF",Angers,2459,17.0,5.0,8.0,13.0,15.0,2.0,0.0,33.8,720.0,416.0,197.0,50.0,75.6,80.8,76.7,76.9,6,5.8,47.0,37.0,30.0,5.0,76.0,109.0,14.0,99.0,43.4,14.7,1350.0,131.0,50.4,138.0,106.0,86.0,352.0,14,0.41,31,35.0,2.0,0.0,89.0,26.4,14014,Angers SCO,Karl Toko Ekambi,25.0,Left Winger,Villarreal,€18.00m,out,Summer,18.0,Ligue 1,2018,2018/2019
464,2465,Nenad Tomović,DF,Fiorentina,2466,2.0,0.0,1.0,0.0,3.0,5.0,1.0,1.5,84.0,38.0,38.0,8.0,84.0,92.7,82.6,66.7,0,0.1,2.0,7.0,2.0,2.0,10.0,4.0,0.0,0.0,,0.0,108.0,1.0,100.0,1.0,0.0,0.0,1.0,0,0.0,4,0.0,0.0,0.0,3.0,66.7,22986,ACF Fiorentina,Nenad Tomović,30.0,Centre-Back,Chievo Verona,€1.30m,out,Summer,1.3,Serie A,2018,2018/2019
465,2466,Nenad Tomović,DF,Chievo,2467,23.0,10.0,17.0,29.0,50.0,146.0,0.0,25.6,864.0,363.0,377.0,104.0,81.3,93.1,85.3,56.2,0,0.2,1.0,43.0,5.0,2.0,65.0,8.0,0.0,15.0,13.3,2.1,1345.0,6.0,50.0,18.0,8.0,6.0,21.0,0,0.0,35,18.0,0.0,1.0,107.0,58.0,22986,ACF Fiorentina,Nenad Tomović,30.0,Centre-Back,Chievo Verona,€1.30m,out,Summer,1.3,Serie A,2018,2018/2019
466,2467,Lorenzo Tonelli,DF,Napoli,2468,7.0,5.0,1.0,2.0,7.0,10.0,0.0,3.9,218.0,109.0,83.0,13.0,94.0,96.5,95.4,86.7,0,0.0,0.0,10.0,0.0,0.0,14.0,4.0,0.0,3.0,66.7,0.2,263.0,2.0,100.0,0.0,0.0,1.0,0.0,1,0.26,1,7.0,0.0,0.0,16.0,56.5,23303,SSC Napoli,Lorenzo Tonelli,28.0,Centre-Back,Sampdoria,Loan fee:€500Th.,out,Summer,0.5,Serie A,2018,2018/2019
467,2469,Toño,DF,Levante,2470,12.0,5.0,11.0,4.0,6.0,29.0,0.0,12.0,443.0,247.0,145.0,45.0,75.2,89.8,75.1,46.4,1,1.0,7.0,44.0,12.0,7.0,49.0,20.0,2.0,2.0,50.0,0.1,680.0,31.0,77.4,44.0,15.0,10.0,53.0,0,0.0,6,8.0,0.0,0.0,56.0,28.6,14065,Real Sociedad,Toño,31.0,Goalkeeper,AEK Larnaca,free transfer,out,Summer,0.0,Primera Division,2018,2018/2019
468,2473,Lucas Torreira,MF,Sampdoria,2474,101.0,30.0,73.0,52.0,72.0,36.0,1.0,35.3,1938.0,940.0,777.0,171.0,83.7,91.3,87.7,55.2,1,2.8,36.0,202.0,26.0,2.0,213.0,88.0,6.0,33.0,30.3,1.4,2675.0,44.0,79.5,24.0,39.0,35.0,43.0,4,0.11,46,83.0,1.0,0.0,296.0,35.8,23453,UC Sampdoria,Lucas Torreira,22.0,Defensive Midfield,Arsenal,€28.65m,out,Summer,28.65,Serie A,2018,2018/2019
469,2475,Fernando Torres,FW,Atlético Madrid,2476,11.0,2.0,8.0,4.0,2.0,9.0,0.0,10.9,147.0,95.0,31.0,8.0,59.3,66.4,52.5,50.0,0,0.4,5.0,11.0,6.0,0.0,24.0,21.0,3.0,29.0,34.5,4.7,372.0,34.0,50.0,25.0,32.0,23.0,72.0,5,0.46,17,23.0,0.0,0.0,35.0,52.9,13717,Atlético de Madrid,Fernando Torres,34.0,Centre-Forward,Sagan Tosu,free transfer,out,Summer,0.0,Primera Division,2018,2018/2019
470,2485,Almamy Touré,DF,Monaco,2486,51.0,18.0,29.0,15.0,22.0,61.0,0.0,13.9,464.0,243.0,180.0,31.0,70.6,82.1,72.0,44.9,5,2.6,17.0,40.0,12.0,8.0,62.0,32.0,9.0,7.0,14.3,0.4,837.0,19.0,68.4,32.0,17.0,13.0,76.0,1,0.07,28,4.0,0.0,0.0,82.0,59.3,14591,AS Monaco,Almamy Touré,22.0,Right-Back,E. Frankfurt,€750Th.,out,Winter,0.75,Ligue 1,2018,2018/2019
471,2501,Marcello Trotta,FW,Crotone,2502,39.0,10.0,21.0,22.0,14.0,20.0,0.0,25.1,513.0,300.0,146.0,42.0,69.2,77.1,70.9,65.6,2,1.6,27.0,30.0,9.0,3.0,55.0,70.0,9.0,62.0,37.1,4.6,1024.0,44.0,59.1,36.0,74.0,42.0,180.0,5,0.2,29,45.0,0.0,0.0,128.0,33.3,23904,US Sassuolo,Marcello Trotta,26.0,Centre-Forward,Frosinone,€1.10m,out,Winter,1.1,Serie A,2018,2018/2019
472,2502,Philipp Tschauner,GK,Hannover 96,2503,1.0,1.0,0.0,2.0,0.0,8.0,5.0,31.0,810.0,110.0,331.0,362.0,70.4,98.2,96.8,52.7,0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.1,1235.0,1.0,100.0,0.0,2.0,1.0,0.0,0,0.0,0,6.0,0.0,0.0,35.0,50.0,11721,Hannover 96,Philipp Tschauner,33.0,Goalkeeper,FC Ingolstadt,Loan fee:€90Th.,out,Winter,0.09,1 Bundesliga,2018,2018/2019
473,2504,Marco Tumminello,FW,Crotone,2505,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.3,50.0,29.0,14.0,4.0,65.8,69.0,63.6,80.0,1,0.4,1.0,2.0,2.0,1.0,3.0,5.0,1.0,8.0,75.0,1.0,98.0,1.0,0.0,2.0,8.0,1.0,15.0,3,1.33,8,2.0,0.0,0.0,7.0,26.3,23401,AS Roma,Marco Tumminello,19.0,Centre-Forward,Atalanta BC,€5.00m,out,Summer,5.0,Serie A,2018,2018/2019
474,2504,Marco Tumminello,FW,Crotone,2505,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.3,50.0,29.0,14.0,4.0,65.8,69.0,63.6,80.0,1,0.4,1.0,2.0,2.0,1.0,3.0,5.0,1.0,8.0,75.0,1.0,98.0,1.0,0.0,2.0,8.0,1.0,15.0,3,1.33,8,2.0,0.0,0.0,7.0,26.3,23680,Atalanta BC,Marco Tumminello,20.0,Centre-Forward,Lecce,Loan fee:€272Th.,out,Winter,0.272,Serie A,2018,2018/2019
475,2505,Marco Tumminello,FW,Roma,2506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,23401,AS Roma,Marco Tumminello,19.0,Centre-Forward,Atalanta BC,€5.00m,out,Summer,5.0,Serie A,2018,2018/2019
476,2505,Marco Tumminello,FW,Roma,2506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,23680,Atalanta BC,Marco Tumminello,20.0,Centre-Forward,Lecce,Loan fee:€272Th.,out,Winter,0.272,Serie A,2018,2018/2019
477,2519,Mark Uth,FW,Hoffenheim,2520,32.0,5.0,23.0,30.0,9.0,19.0,0.0,24.2,418.0,219.0,137.0,38.0,73.3,77.1,78.7,70.4,8,4.3,29.0,27.0,25.0,6.0,44.0,55.0,14.0,54.0,38.9,9.1,820.0,53.0,37.7,31.0,54.0,48.0,158.0,14,0.58,50,25.0,1.0,0.0,42.0,33.8,11241,TSG 1899 Hoffenheim,Mark Uth,26.0,Second Striker,FC Schalke 04,free transfer,out,Summer,0.0,1 Bundesliga,2018,2018/2019
478,2524,Mirko Valdifiori,MF,Torino,2525,13.0,2.0,9.0,3.0,6.0,9.0,0.0,6.9,328.0,151.0,135.0,30.0,80.8,92.1,79.4,58.8,0,0.3,4.0,36.0,7.0,2.0,40.0,11.0,0.0,2.0,0.0,0.1,446.0,3.0,100.0,2.0,2.0,9.0,7.0,0,0.0,12,9.0,0.0,0.0,42.0,23.1,23602,Torino FC,Mirko Valdifiori,32.0,Defensive Midfield,SPAL,€1.00m,out,Summer,1.0,Serie A,2018,2018/2019
479,2536,Cédric Varrault,DF,Dijon,2537,13.0,9.0,7.0,14.0,16.0,72.0,0.0,9.8,370.0,126.0,206.0,35.0,84.7,91.3,91.2,54.7,0,0.1,3.0,21.0,1.0,0.0,34.0,6.0,1.0,3.0,33.3,0.3,565.0,3.0,100.0,5.0,4.0,0.0,1.0,1,0.1,5,10.0,0.0,0.0,31.0,67.7,14112,Dijon FCO,Cédric Varrault,38.0,Centre-Back,JS Beaulieu,free transfer,out,Summer,0.0,Ligue 1,2018,2018/2019
480,2544,Lorenzo Venuti,DF,Benevento,2545,44.0,16.0,34.0,40.0,40.0,105.0,3.0,26.6,971.0,513.0,351.0,85.0,81.1,90.0,86.0,54.1,1,2.0,20.0,48.0,17.0,12.0,74.0,40.0,3.0,5.0,20.0,0.5,1494.0,30.0,56.7,47.0,21.0,11.0,46.0,0,0.0,20,49.0,0.0,1.0,116.0,39.7,22988,ACF Fiorentina,Lorenzo Venuti,23.0,Right-Back,Lecce,Loan fee:€80Th.,out,Summer,0.08,Serie A,2018,2018/2019
481,2547,Simone Verdi,"FW,MF",Bologna,2548,33.0,11.0,24.0,20.0,36.0,12.0,0.0,31.4,916.0,416.0,330.0,132.0,68.1,84.7,71.3,42.6,8,6.5,52.0,88.0,49.0,16.0,114.0,121.0,15.0,90.0,30.0,6.3,1693.0,119.0,65.5,93.0,80.0,78.0,208.0,8,0.25,22,61.0,1.0,0.0,156.0,13.3,22810,Bologna FC 1909,Simone Verdi,25.0,Attacking Midfield,SSC Napoli,€24.50m,out,Summer,24.5,Serie A,2018,2018/2019
482,2548,Olivier Verdon,DF,Bordeaux,2549,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,100.0,14045,FC Girondins Bordeaux,Olivier Verdon,22.0,Centre-Back,FC Sochaux,free transfer,out,Summer,0.0,Ligue 1,2018,2018/2019
483,2556,Jannik Vestergaard,DF,M'Gladbach,2557,58.0,32.0,41.0,55.0,40.0,161.0,3.0,32.0,1634.0,379.0,968.0,280.0,85.0,89.4,91.2,68.1,0,0.9,4.0,122.0,7.0,0.0,114.0,17.0,1.0,24.0,25.0,1.9,2269.0,7.0,85.7,10.0,8.0,4.0,3.0,3,0.09,27,22.0,0.0,1.0,113.0,63.8,11388,Borussia Mönchengladbach,Jannik Vestergaard,25.0,Centre-Back,Southampton,€25.00m,out,Summer,25.0,1 Bundesliga,2018,2018/2019
484,2559,Aleix Vidal,"MF,FW",Barcelona,2560,6.0,1.0,4.0,4.0,9.0,1.0,0.0,5.1,207.0,111.0,70.0,13.0,75.3,85.4,80.5,50.0,1,1.2,4.0,13.0,9.0,0.0,27.0,9.0,2.0,8.0,75.0,1.3,324.0,10.0,30.0,12.0,10.0,7.0,72.0,1,0.2,2,12.0,0.0,0.0,24.0,37.5,13828,FC Barcelona,Aleix Vidal,28.0,Right-Back,Sevilla FC,€9.30m,out,Summer,9.3,Primera Division,2018,2018/2019
485,2560,Arturo Vidal,MF,Bayern Munich,2561,69.0,33.0,51.0,22.0,28.0,20.0,1.0,16.2,1041.0,414.0,478.0,134.0,87.7,91.0,90.2,81.2,2,2.5,26.0,110.0,20.0,1.0,130.0,56.0,11.0,48.0,47.9,4.1,1383.0,13.0,69.2,18.0,20.0,9.0,58.0,6,0.37,45,17.0,0.0,0.0,108.0,53.5,11189,Bayern Munich,Arturo Vidal,31.0,Central Midfield,Barcelona,€18.00m,out,Summer,18.0,1 Bundesliga,2018,2018/2019
486,2561,Nacho Vidal,DF,Valencia,2562,17.0,14.0,14.0,5.0,10.0,18.0,0.0,5.0,176.0,97.0,64.0,12.0,79.6,90.7,79.0,50.0,0,0.0,1.0,11.0,2.0,2.0,12.0,5.0,0.0,3.0,66.7,0.4,282.0,4.0,75.0,6.0,6.0,0.0,17.0,1,0.2,5,3.0,0.0,0.0,23.0,44.4,14159,Valencia CF,Nacho Vidal,23.0,Right-Back,CA Osasuna,free transfer,out,Summer,0.0,Primera Division,2018,2018/2019
487,2573,Federico Viviani,MF,SPAL,2574,52.0,18.0,36.0,39.0,58.0,26.0,2.0,27.6,1438.0,452.0,682.0,281.0,80.1,90.8,86.1,62.9,3,3.3,43.0,151.0,21.0,2.0,173.0,93.0,8.0,51.0,27.5,2.6,2028.0,20.0,75.0,25.0,18.0,26.0,27.0,3,0.11,26,64.0,0.0,0.0,209.0,57.1,23915,SPAL,Federico Viviani,26.0,Defensive Midfield,Frosinone,Loan fee:€300Th.,out,Winter,0.3,Serie A,2018,2018/2019
