,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 25_level_0
435,420,Ignacio Camacho,es ESP,"MF,DF",Wolfsburg,de Bundesliga,27,1990,10.6,1,0,0,14,22,1,0,41,21,0,0,0,29,54,19,74.0,Matches
436,421,Abdoul Camara,gn GUI,"FW,MF",Guingamp,fr Ligue 1,27,1990,9.9,0,0,0,7,11,2,38,7,4,0,0,0,45,9,9,50.0,Matches
437,422,Souleymane Camara,sn SEN,FW,Montpellier,fr Ligue 1,34,1982,10.4,1,0,0,12,20,11,11,2,4,0,0,0,28,31,40,43.7,Matches
438,423,Víctor Camarasa,es ESP,MF,Betis,es La Liga,23,1994,13.9,1,0,0,19,31,2,4,15,15,0,0,1,72,10,12,45.5,Matches
439,424,Geoff Cameron,us USA,"DF,MF",Stoke City,eng Premier League,32,1985,16.9,2,0,0,16,7,0,9,36,21,0,1,0,89,39,31,55.7,Matches
440,425,José Campaña,es ESP,MF,Levante,es La Liga,24,1993,30.4,9,1,1,32,31,1,113,45,36,0,0,0,210,30,37,44.8,Matches
441,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
442,426,Joel Campbell,cr CRC,"MF,FW",Betis,es La Liga,25,1992,2.4,1,0,0,3,13,0,3,0,2,0,0,0,8,0,3,0.0,Matches
443,427,Tyrese Campbell,eng ENG,FW,Stoke City,eng Premier League,17,1999,0.9,0,0,0,0,0,1,3,1,1,0,0,0,1,2,4,33.3,Matches
444,428,Emre Can,de GER,MF,Liverpool,eng Premier League,23,1994,23.2,8,0,0,27,27,0,11,28,54,1,0,0,196,45,49,47.9,Matches
445,429,Sergio Canales,es ESP,"MF,FW",Real Sociedad,es La Liga,26,1991,21.4,4,0,0,23,29,0,153,11,24,1,0,0,116,2,13,13.3,Matches
446,430,João Cancelo,pt POR,DF,Inter,it Serie A,23,1994,20.6,4,0,0,32,25,3,190,35,29,0,0,0,131,16,15,51.6,Matches
447,431,João Cancelo,pt POR,MF,Valencia,es La Liga,23,1994,1.0,0,0,0,4,2,0,5,2,1,0,0,0,5,1,0,100.0,Matches
448,432,Antonio Candreva,it ITA,FW,Inter,it Serie A,30,1987,28.2,4,0,0,20,28,18,288,22,7,0,0,0,130,0,3,0.0,Matches
449,433,Paolo Cannavaro,it ITA,DF,Sassuolo,it Serie A,36,1981,16.0,3,0,0,16,9,1,2,27,9,0,0,0,46,26,8,76.5,Matches
450,434,Ander Capa,es ESP,DF,Eibar,es La Liga,25,1992,25.0,4,0,0,34,9,6,95,52,38,0,0,0,114,28,12,70.0,Matches
451,435,Pierrick Capelle,fr FRA,MF,Angers,fr Ligue 1,30,1987,20.9,3,0,0,28,18,1,35,34,37,0,0,1,139,34,44,43.6,Matches
452,436,Leonardo Capezzi,it ITA,MF,Sampdoria,it Serie A,22,1995,2.4,0,0,0,4,0,0,15,0,4,0,0,0,18,0,0,,Matches
453,437,Étienne Capoue,fr FRA,MF,Watford,eng Premier League,29,1988,17.1,3,0,0,21,16,1,4,43,26,0,0,0,119,42,23,64.6,Matches
454,438,Elio Capradossi,it ITA,DF,Roma,it Serie A,21,1996,0.9,0,0,0,1,0,0,0,2,0,0,0,0,7,4,3,57.1,Matches
455,439,Gianluca Caprari,it ITA,"FW,MF",Sampdoria,it Serie A,24,1993,20.1,5,2,1,23,39,6,58,5,11,0,1,0,61,6,18,25.0,Matches
456,440,Marco Capuano,it ITA,DF,Crotone,it Serie A,25,1991,15.6,4,2,1,18,7,0,0,28,10,0,0,0,81,31,22,58.5,Matches
457,441,Marco Capuano,it ITA,DF,Cagliari,it Serie A,25,1991,7.7,2,0,0,9,2,0,10,6,9,0,0,0,33,9,13,40.9,Matches
458,442,Antonio Caracciolo,it ITA,DF,Hellas Verona,it Serie A,27,1990,31.7,6,0,0,21,3,2,5,39,34,0,2,0,101,48,39,55.2,Matches
459,443,Yoan Cardinale,fr FRA,GK,Nice,fr Ligue 1,23,1994,10.0,2,0,0,0,1,0,0,0,0,0,0,0,10,1,0,100.0,Matches
460,444,Diego Carlos,br BRA,DF,Nantes,fr Ligue 1,24,1993,25.5,7,1,1,36,18,2,4,29,42,0,0,0,136,75,33,69.4,Matches
461,445,Lionel Carole,fr FRA,DF,Sevilla,es La Liga,26,1991,6.0,0,0,0,4,6,0,8,6,6,0,0,0,37,7,11,38.9,Matches
462,446,Yannick Carrasco,be BEL,"MF,FW",Atlético Madrid,es La Liga,23,1993,10.0,3,0,0,13,8,2,24,4,13,0,0,0,53,0,9,0.0,Matches
463,447,Michael Carrick,eng ENG,MF,Manchester Utd,eng Premier League,36,1981,1.2,0,0,0,1,1,0,0,1,1,0,0,0,17,0,2,0.0,Matches
464,448,Daniel Carriço,pt POR,DF,Sevilla,es La Liga,28,1988,5.1,1,0,0,5,0,0,0,10,7,0,0,0,35,12,11,52.2,Matches
465,449,André Carrillo,pe PER,"FW,MF",Watford,eng Premier League,26,1991,17.1,2,0,0,13,15,4,54,15,24,0,0,0,102,13,40,24.5,Matches
466,450,Guido Carrillo,ar ARG,FW,Southampton,eng Premier League,26,1991,5.0,0,0,0,7,2,1,0,0,1,0,0,0,17,32,60,34.8,Matches
467,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
468,451,Guido Carrillo,ar ARG,FW,Monaco,fr Ligue 1,26,1991,4.7,0,0,0,8,8,0,0,0,1,1,0,0,12,30,23,56.6,Matches
469,452,Thomas Carrique,fr FRA,DF,Bordeaux,fr Ligue 1,18,1999,1.0,0,0,0,1,0,0,5,2,0,0,0,0,2,1,6,14.3,Matches
470,453,Andy Carroll,eng ENG,FW,West Ham,eng Premier League,28,1989,8.3,6,2,1,28,14,6,10,2,3,0,0,0,24,74,48,60.7,Matches
471,454,Tom Carroll,eng ENG,MF,Swansea City,eng Premier League,25,1992,28.6,3,0,0,23,17,1,129,29,33,0,0,0,139,10,21,32.3,Matches
472,455,Federico Cartabia,ar ARG,"FW,MF",La Coruña,es La Liga,24,1993,14.7,6,0,0,23,47,4,47,18,23,1,0,0,93,4,25,13.8,Matches
473,456,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,25,1992,24.7,11,1,0,48,32,3,91,38,40,0,2,0,155,19,27,41.3,Matches
474,457,Casemiro,br BRA,MF,Real Madrid,es La Liga,25,1992,28.8,8,0,0,59,72,2,6,63,78,0,0,0,242,59,37,61.5,Matches
475,458,Kiko Casilla,es ESP,GK,Real Madrid,es La Liga,30,1986,10.0,0,0,0,0,0,0,0,2,0,0,0,0,16,2,0,100.0,Matches
476,459,Francesco Cassata,it ITA,MF,Sassuolo,it Serie A,20,1997,5.1,3,1,0,15,11,0,13,5,7,0,0,0,21,3,4,42.9,Matches
477,460,Timothy Castagne,be BEL,DF,Atalanta,it Serie A,21,1995,16.7,4,0,0,25,15,0,33,26,37,0,0,0,86,12,28,30.0,Matches
478,461,Leandro Castán,br BRA,DF,Cagliari,it Serie A,30,1986,12.7,5,0,0,16,13,0,2,23,15,0,1,0,48,20,11,64.5,Matches
479,462,Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,25,1992,34.0,1,0,0,1,8,0,0,1,1,0,0,0,55,16,0,100.0,Matches
480,463,Dani Castellano,es ESP,DF,Las Palmas,es La Liga,29,1987,22.5,5,0,0,17,30,4,39,42,29,0,0,0,109,26,26,50.0,Matches
481,464,Javi Castellano,es ESP,MF,Las Palmas,es La Liga,29,1987,17.4,4,0,0,14,26,0,3,38,27,0,1,0,91,27,30,47.4,Matches
482,465,Samu Castillejo,es ESP,"MF,FW",Villarreal,es La Liga,22,1995,23.0,4,0,0,42,66,7,97,22,28,2,0,0,121,15,41,26.8,Matches
483,466,Chory Castro,uy URU,"MF,FW",Málaga,es La Liga,32,1984,22.9,5,1,1,23,28,3,133,23,24,0,0,0,162,21,19,52.5,Matches
484,467,Gonzalo Castro,de GER,MF,Dortmund,de Bundesliga,30,1987,13.4,3,0,0,19,9,0,51,10,18,0,0,0,46,7,15,31.8,Matches
485,468,Jonny Castro,es ESP,DF,Celta Vigo,es La Liga,23,1994,35.6,10,0,0,50,37,1,51,93,78,1,1,0,213,35,33,51.5,Matches
486,469,Lucas Castro,ar ARG,MF,Chievo,it Serie A,28,1989,22.1,3,0,0,40,40,1,55,38,40,0,0,0,176,40,33,54.8,Matches
487,470,Rubén Castro,es ESP,FW,Betis,es La Liga,36,1981,4.0,0,0,0,1,5,6,0,0,1,0,0,0,10,1,4,20.0,Matches
488,471,Danilo Cataldi,it ITA,MF,Benevento,it Serie A,22,1994,25.4,10,2,1,35,28,0,62,37,25,0,0,0,180,2,10,16.7,Matches
489,472,Craig Cathcart,nir NIR,DF,Watford,eng Premier League,28,1989,5.8,1,0,0,2,1,0,0,3,5,0,0,0,32,10,6,62.5,Matches
490,473,Edinson Cavani,uy URU,FW,Paris S-G,fr Ligue 1,30,1987,28.7,3,0,0,19,20,24,13,5,9,3,0,0,44,8,9,47.1,Matches
491,474,Marijan Ćavar,ba BIH,MF,Eint Frankfurt,de Bundesliga,19,1998,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
492,475,Dani Ceballos,es ESP,MF,Real Madrid,es La Liga,20,1996,4.5,0,0,0,7,15,0,2,5,7,0,0,0,26,0,1,0.0,Matches
493,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
494,476,Federico Ceccherini,it ITA,DF,Crotone,it Serie A,25,1992,35.9,4,1,0,42,36,6,4,83,21,0,3,0,184,74,58,56.1,Matches
495,477,Emanuel Cecchini,ar ARG,"MF,DF",Málaga,es La Liga,20,1996,0.3,2,0,0,2,0,0,0,2,1,0,0,0,2,0,1,0.0,Matches
496,478,Petr Čech,cz CZE,GK,Arsenal,eng Premier League,35,1982,33.8,1,0,0,0,4,0,0,0,1,0,0,0,47,14,1,93.3,Matches
497,479,Ricardo Centurión,ar ARG,"MF,FW",Genoa,it Serie A,24,1993,0.6,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,,Matches
498,480,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,27,1989,24.7,7,0,0,34,17,0,0,50,33,0,2,1,138,76,26,74.5,Matches
499,481,Fabio Ceravolo,it ITA,FW,Benevento,it Serie A,30,1987,0.6,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,33.3,Matches
500,482,Alessio Cerci,it ITA,FW,Hellas Verona,it Serie A,30,1987,18.2,1,0,0,20,25,26,67,4,10,2,0,0,57,18,46,28.1,Matches
501,483,Boštjan Cesar,si SVN,DF,Chievo,it Serie A,35,1982,6.1,1,0,0,5,7,0,0,3,3,0,0,2,22,13,14,48.1,Matches
502,484,Damir Ceter,co COL,FW,Cagliari,it Serie A,19,1997,2.2,0,0,0,2,4,1,2,0,1,0,0,0,8,15,18,45.5,Matches
503,485,Nacer Chadli,be BEL,"FW,MF",West Brom,eng Premier League,27,1989,2.9,1,0,0,1,0,0,7,0,0,0,0,0,15,1,2,33.3,Matches
504,486,Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,30,1986,17.9,4,0,0,20,18,2,39,33,49,0,1,0,97,25,28,47.2,Matches
505,487,Nathaniel Chalobah,eng ENG,MF,Watford,eng Premier League,22,1994,5.0,1,0,0,3,7,1,2,6,6,0,0,0,36,10,5,66.7,Matches
506,488,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,22,1995,9.6,1,0,0,10,5,0,7,18,10,0,1,0,71,28,29,49.1,Matches
507,489,Nereo Champagne,ar ARG,GK,Leganés,es La Liga,32,1985,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
508,490,Timothy Chandler,us USA,"DF,FW",Eint Frankfurt,de Bundesliga,27,1990,21.0,3,0,0,23,19,4,90,33,21,0,0,0,63,31,40,43.7,Matches
509,491,Kwon Chang-hoon,kr KOR,"FW,MF",Dijon,fr Ligue 1,23,1994,23.7,3,0,0,23,46,12,87,24,22,1,1,0,126,13,52,20.0,Matches
510,492,Charles,br BRA,FW,Eibar,es La Liga,33,1984,17.6,5,1,0,42,29,11,7,7,8,1,0,0,54,71,68,51.1,Matches
511,493,Charly Charrier,fr FRA,"MF,FW",Amiens,fr Ligue 1,31,1986,1.2,0,0,0,1,1,2,1,2,0,0,0,0,8,0,0,,Matches
512,494,Pape Cheikh Diop,sn SEN,MF,Lyon,fr Ligue 1,19,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
513,495,Chema,es ESP,DF,Levante,es La Liga,25,1992,22.4,7,1,0,21,13,2,0,30,13,0,1,1,93,29,21,58.0,Matches
514,496,Denis Cheryshev,ru RUS,"MF,FW",Villarreal,es La Liga,26,1990,10.3,2,0,0,21,14,5,27,13,16,1,0,0,50,12,16,42.9,Matches
515,497,Raman Chibsah,gh GHA,MF,Benevento,it Serie A,24,1993,11.6,4,0,0,21,10,0,3,4,13,0,1,0,59,7,14,33.3,Matches
516,498,Leandro Chichizola,ar ARG,GK,Las Palmas,es La Liga,27,1990,27.0,2,0,0,0,6,0,0,4,0,0,0,0,38,12,2,85.7,Matches
517,499,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,32,1984,24.0,2,0,0,30,28,1,8,47,19,0,0,0,136,50,28,64.1,Matches
518,500,Federico Chiesa,it ITA,"FW,MF",Fiorentina,it Serie A,19,1997,33.5,7,0,0,53,60,13,110,18,41,3,0,0,213,8,23,25.8,Matches
519,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
520,501,Ben Chilwell,eng ENG,DF,Leicester City,eng Premier League,20,1996,20.6,2,2,1,13,23,4,84,28,26,0,0,0,129,66,61,52.0,Matches
521,502,Vlad Chiricheș,ro ROU,DF,Napoli,it Serie A,27,1989,6.5,1,0,0,3,6,0,1,16,4,0,0,0,61,17,23,42.5,Matches
522,503,Hamza Choudhury,eng ENG,"MF,DF",Leicester City,eng Premier League,19,1997,4.2,1,0,0,5,5,0,1,8,5,0,0,0,22,0,1,0.0,Matches
523,504,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,21,1996,23.2,0,0,0,8,13,1,0,39,13,0,0,0,139,55,26,67.9,Matches
524,505,Chuca,es ESP,MF,Villarreal,es La Liga,20,1997,1.0,1,0,0,3,2,0,8,1,0,0,0,0,1,0,1,0.0,Matches
525,506,Lee Chung-yong,kr KOR,"FW,MF",Crystal Palace,eng Premier League,29,1988,1.5,0,0,0,1,2,0,7,2,0,0,0,0,7,2,4,33.3,Matches
526,507,Amato Ciciretti,it ITA,"MF,FW",Benevento,it Serie A,23,1993,9.0,0,0,0,8,17,0,47,6,8,0,0,0,42,3,15,16.7,Matches
527,508,Cifu,es ESP,DF,Málaga,es La Liga,26,1990,1.2,0,0,0,4,2,0,12,2,1,0,0,0,3,1,2,33.3,Matches
528,509,Luca Cigarini,it ITA,MF,Cagliari,it Serie A,31,1986,22.5,13,2,1,47,27,1,116,42,30,0,0,0,175,18,19,48.6,Matches
529,510,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,de Bundesliga,30,1987,24.3,2,0,0,43,14,0,3,45,66,0,1,0,107,22,25,46.8,Matches
530,511,Jasper Cillessen,nl NED,GK,Barcelona,es La Liga,28,1989,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
531,512,Thiago Cionek,pl POL,DF,SPAL,it Serie A,31,1986,15.0,5,0,0,21,28,0,4,35,21,0,0,0,84,29,29,50.0,Matches
532,513,Saliou Ciss,sn SEN,"DF,MF",Angers,fr Ligue 1,27,1989,1.6,0,0,0,0,2,1,4,2,2,0,0,0,10,0,4,0.0,Matches
533,514,Karamoko Cissé,gn GUI,"FW,MF",Benevento,it Serie A,28,1988,0.2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.0,Matches
534,515,Issa Cissokho,sn SEN,DF,Amiens,fr Ligue 1,32,1985,18.1,3,0,0,16,19,0,30,34,23,0,0,0,110,16,26,38.1,Matches
535,516,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,27,1989,19.4,3,0,0,17,13,0,2,17,17,0,2,0,95,38,37,50.7,Matches
536,517,Christian Clemens,de GER,"MF,FW",Köln,de Bundesliga,25,1991,7.2,2,0,0,13,6,0,38,4,11,0,0,0,30,4,10,28.6,Matches
537,518,Tom Cleverley,eng ENG,MF,Watford,eng Premier League,27,1989,21.1,2,2,1,33,26,1,82,25,26,0,0,0,151,24,42,36.4,Matches
538,519,Sam Clucas,eng ENG,MF,Swansea City,eng Premier League,26,1990,22.7,2,0,0,10,14,3,55,29,19,0,0,0,110,36,36,50.0,Matches
539,520,Nathaniel Clyne,eng ENG,"DF,FW",Liverpool,eng Premier League,26,1991,1.9,1,0,0,4,0,0,7,0,1,0,0,0,10,3,3,50.0,Matches
540,521,Marcus Coco,fr FRA,"FW,MF",Guingamp,fr Ligue 1,21,1996,17.6,5,0,0,44,28,4,50,15,28,1,0,0,108,33,42,44.0,Matches
541,522,Massimo Coda,it ITA,FW,Benevento,it Serie A,28,1988,15.7,1,0,0,18,8,23,7,6,9,1,0,0,45,38,56,40.4,Matches
542,523,Isaac Cofie,gh GHA,MF,Genoa,it Serie A,25,1991,6.6,1,0,0,12,7,0,0,10,10,0,0,0,58,15,16,48.4,Matches
543,524,Renaud Cohade,fr FRA,MF,Metz,fr Ligue 1,32,1984,36.6,6,0,0,52,27,3,65,53,86,0,0,0,266,87,96,47.5,Matches
544,525,Coke,es ESP,DF,Levante,es La Liga,30,1987,15.4,5,1,1,27,12,4,36,34,23,0,0,0,91,23,20,53.5,Matches
545,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
546,526,Coke,es ESP,MF,Schalke 04,de Bundesliga,30,1987,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
547,527,Emre Çolak,tr TUR,MF,La Coruña,es La Liga,26,1991,16.1,4,0,0,20,24,2,70,7,19,0,0,0,110,1,16,5.9,Matches
548,528,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,28,1988,11.5,0,0,0,3,13,0,28,10,14,0,0,0,53,14,11,56.0,Matches
549,529,James Collins,wls WAL,DF,West Ham,eng Premier League,33,1983,11.7,3,0,0,13,2,0,0,16,9,0,0,0,28,47,32,59.5,Matches
550,530,Racine Coly,sn SEN,DF,Nice,fr Ligue 1,21,1995,6.9,3,0,0,17,8,1,14,15,12,0,0,0,35,11,6,64.7,Matches
551,531,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,21,1996,12.8,0,0,0,7,20,2,57,7,10,1,0,0,62,15,11,57.7,Matches
552,532,Marvin Compper,de GER,DF,RB Leipzig,de Bundesliga,32,1985,1.0,0,0,0,1,0,0,0,0,2,0,0,0,3,4,1,80.0,Matches
553,533,Alois Confais,fr FRA,"MF,DF",Troyes,fr Ligue 1,20,1996,6.8,1,0,0,9,7,0,10,4,6,0,0,0,31,8,10,44.4,Matches
554,534,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,32,1985,29.3,4,0,0,25,26,1,15,56,46,0,0,0,161,70,39,64.2,Matches
555,535,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,30,1987,36.8,2,0,0,1,10,0,0,0,0,0,0,0,33,11,1,91.7,Matches
556,536,Diego Contento,de GER,"DF,MF",Bordeaux,fr Ligue 1,27,1990,1.2,0,0,0,0,0,0,1,1,0,0,0,0,4,0,2,0.0,Matches
557,537,Andrea Conti,it ITA,DF,Milan,it Serie A,23,1994,1.7,0,0,0,4,2,1,3,1,2,0,0,0,9,6,0,100.0,Matches
558,538,Lewis Cook,eng ENG,MF,Bournemouth,eng Premier League,20,1997,24.9,5,0,0,33,20,1,29,35,35,0,0,0,198,14,26,35.0,Matches
559,539,Steve Cook,eng ENG,DF,Bournemouth,eng Premier League,26,1991,30.7,5,0,0,22,19,1,6,54,19,0,0,1,138,132,68,66.0,Matches
560,540,Duje Čop,hr CRO,"FW,MF",Cagliari,it Serie A,27,1990,1.1,0,0,0,1,3,0,0,0,1,1,0,0,2,1,3,25.0,Matches
561,541,Francis Coquelin,fr FRA,"MF,DF",Arsenal,eng Premier League,26,1991,1.9,0,0,0,2,1,0,0,3,4,0,0,0,11,2,2,50.0,Matches
562,542,Francis Coquelin,fr FRA,"MF,DF",Valencia,es La Liga,26,1991,7.3,2,0,0,13,7,1,1,20,14,0,0,0,60,20,6,76.9,Matches
563,543,Sébastien Corchia,fr FRA,DF,Sevilla,es La Liga,26,1990,9.1,4,0,0,20,22,3,23,16,13,0,1,0,32,11,3,78.6,Matches
564,544,Alex Cordaz,it ITA,GK,Crotone,it Serie A,34,1983,38.0,2,0,0,0,2,0,0,2,0,0,0,0,44,6,1,85.7,Matches
565,545,Iñigo Córdoba,es ESP,FW,Athletic Club,es La Liga,20,1997,16.2,3,0,0,20,35,5,70,21,30,0,0,0,115,16,36,30.8,Matches
566,546,Jhon Córdoba,co COL,FW,Köln,de Bundesliga,24,1993,10.6,1,0,0,28,38,14,8,1,10,0,0,0,33,30,54,35.7,Matches
567,547,Sergio Córdova,ve VEN,"FW,MF",Augsburg,de Bundesliga,19,1997,6.5,3,0,0,21,12,7,9,0,5,0,0,0,14,13,29,31.0,Matches
568,548,Jérémy Cordoval,gp GLP,DF,Troyes,fr Ligue 1,27,1990,10.2,1,0,0,4,8,0,16,9,16,0,0,0,53,4,11,26.7,Matches
569,549,Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,30,1987,15.3,2,0,0,25,34,1,34,11,19,0,0,0,69,57,54,51.4,Matches
570,550,Jack Cork,eng ENG,MF,Burnley,eng Premier League,28,1989,38.0,7,0,0,23,54,1,19,41,44,0,0,0,244,51,78,39.5,Matches
571,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
572,551,Andreas Cornelius,dk DEN,FW,Atalanta,it Serie A,24,1993,10.4,0,0,0,23,20,8,12,2,5,0,0,0,30,52,52,50.0,Matches
573,552,Maxwel Cornet,ci CIV,FW,Lyon,fr Ligue 1,20,1996,14.1,1,0,0,17,21,3,41,14,12,1,0,0,72,13,31,29.5,Matches
574,553,Quentin Cornette,fr FRA,"FW,MF",Amiens,fr Ligue 1,23,1994,5.0,1,0,0,10,10,0,6,3,8,0,0,0,37,1,5,16.7,Matches
575,554,Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,es La Liga,22,1995,25.0,4,1,1,47,49,6,30,25,29,0,0,0,168,6,30,16.7,Matches
576,555,Joaquín Correa,ar ARG,FW,Sevilla,es La Liga,22,1994,13.3,5,0,0,26,43,5,7,2,10,1,0,0,65,12,15,44.4,Matches
577,556,Andrea Cossu,it ITA,"MF,FW",Cagliari,it Serie A,37,1980,2.7,0,0,0,4,6,0,27,3,0,0,0,0,8,0,1,0.0,Matches
578,557,Andrea Costa,it ITA,DF,Benevento,it Serie A,31,1986,15.3,5,0,0,22,11,0,6,37,14,0,1,0,62,26,22,54.2,Matches
579,558,Danny da Costa,de GER,"DF,FW",Eint Frankfurt,de Bundesliga,24,1993,13.4,1,0,0,11,5,0,35,13,34,0,0,0,55,20,22,47.6,Matches
580,559,Diego Costa,es ESP,FW,Atlético Madrid,es La Liga,28,1988,11.6,7,1,1,22,19,19,2,5,11,1,0,0,26,25,33,43.1,Matches
581,560,Douglas Costa,br BRA,"FW,MF",Juventus,it Serie A,26,1990,19.9,1,0,0,21,19,2,99,7,14,1,0,0,92,6,19,24.0,Matches
582,561,Filippo Costa,it ITA,DF,SPAL,it Serie A,22,1995,16.4,4,0,0,16,26,0,103,22,12,0,1,0,67,13,13,50.0,Matches
583,562,Jaume Costa,es ESP,DF,Villarreal,es La Liga,29,1988,28.2,14,1,1,54,37,0,67,46,43,1,3,0,122,33,39,45.8,Matches
584,563,Angelo da Costa Júnior,br BRA,GK,Bologna,it Serie A,33,1983,4.0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,,Matches
585,564,Nuno da Costa,cv CPV,"FW,MF",Strasbourg,fr Ligue 1,26,1991,19.2,4,1,0,31,35,8,21,19,32,2,1,0,91,42,55,43.3,Matches
586,565,Benoît Costil,fr FRA,GK,Bordeaux,fr Ligue 1,30,1987,36.0,1,0,0,0,3,0,0,3,0,0,0,0,49,4,2,66.7,Matches
587,566,Kalifa Coulibaly,ml MLI,FW,Nantes,fr Ligue 1,25,1991,3.8,0,0,0,8,2,3,4,0,6,0,0,0,7,25,24,51.0,Matches
588,567,Lassana Coulibaly,ml MLI,MF,Angers,fr Ligue 1,21,1996,9.3,1,0,0,18,19,1,7,8,17,0,0,0,49,10,10,50.0,Matches
589,568,Thibaut Courtois,be BEL,GK,Chelsea,eng Premier League,25,1992,35.0,2,0,0,2,3,0,0,0,0,0,2,0,37,2,1,66.7,Matches
590,569,Philippe Coutinho,br BRA,"MF,FW",Liverpool,eng Premier League,25,1992,12.3,0,0,0,5,21,4,58,10,14,0,0,0,60,1,7,12.5,Matches
591,570,Philippe Coutinho,br BRA,"MF,FW",Barcelona,es La Liga,25,1992,14.4,1,0,0,12,32,8,51,6,14,0,0,0,70,5,6,45.5,Matches
592,571,Nicolas Cozza,fr FRA,"DF,MF",Montpellier,fr Ligue 1,18,1999,6.4,2,0,0,7,6,0,25,13,11,1,1,0,48,4,12,25.0,Matches
593,572,Alessio Cragno,it ITA,GK,Cagliari,it Serie A,23,1994,28.2,0,0,0,1,2,0,0,0,0,0,1,0,36,4,1,80.0,Matches
594,573,Martin Cranie,eng ENG,DF,Huddersfield,eng Premier League,30,1986,2.0,0,0,0,0,0,0,0,1,2,0,0,0,9,2,2,50.0,Matches
595,574,Michele Cremonesi,it ITA,DF,SPAL,it Serie A,29,1988,4.3,2,0,0,5,2,0,2,7,2,0,0,1,15,9,6,60.0,Matches
596,575,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,27,1989,34.1,7,0,0,20,15,3,196,44,21,0,0,0,149,57,47,54.8,Matches
597,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
598,576,Lorenzo Crisetig,it ITA,MF,Bologna,it Serie A,24,1993,6.2,4,0,0,13,6,0,2,13,14,1,0,0,34,5,6,45.5,Matches
599,577,Bryan Cristante,it ITA,MF,Atalanta,it Serie A,22,1995,31.4,4,0,0,57,15,5,27,23,50,1,0,0,200,96,86,52.7,Matches
600,578,Sebastián Cristóforo,uy URU,MF,Fiorentina,it Serie A,23,1993,3.0,1,0,0,7,8,0,2,4,12,0,0,0,28,5,4,55.6,Matches
