,Unnamed: 0_x,Player,Pos,Squad,Rk,Tkl,Tkl.1,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK.1,Fls,Fld,PKwon,OG,Recov,Won%,Unnamed: 0_y,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
65,393,Fernando Calero,DF,Valladolid,394,51,23,31,55,55,170,0,34.8,1218,414,640,150,83.1,92.0,89.5,57.3,0,0.3,5,102,7,0,102,24,2,10,20.0,0.8,1832,12,100.0,19,12,4,7,1,0.03,35,12,0,0,160,43.7,15013,Real Valladolid CF,Fernando Calero,23.0,Centre-Back,Espanyol,€8.00m,out,Summer,8.0,Primera Division,2019,2019/2020
66,406,Víctor Camarasa,MF,Cardiff City,407,28,6,15,17,33,28,1,28.5,710,343,227,100,69.8,81.9,75.7,50.8,4,3.8,50,63,21,6,77,91,7,40,27.5,3.2,1298,62,54.8,50,61,49,92,4,0.14,23,29,0,0,168,38.0,14921,Real Betis Balompié,Víctor Camarasa,25.0,Central Midfield,Crystal Palace,Loan fee:€1.50m,out,Summer,1.5,Primera Division,2019,2019/2020
67,411,Emre Can,MF,Juventus,412,64,24,38,43,28,36,2,20.1,886,398,363,98,85.9,88.4,90.8,75.4,1,2.4,19,78,14,4,90,46,2,31,25.8,1.9,1284,35,74.3,48,25,13,46,3,0.15,44,23,0,1,120,63.9,25070,Juventus FC,Emre Can,26.0,Defensive Midfield,Bor. Dortmund,Loan fee:€1.00m,out,Winter,1.0,Serie A,2019,2019/2020
68,413,João Cancelo,DF,Juventus,414,43,27,28,14,15,48,0,21.9,1251,667,460,99,82.1,91.0,82.0,60.0,3,4.0,34,87,45,18,143,84,9,25,28.0,1.7,1755,85,71.8,109,34,22,152,1,0.05,32,24,1,0,140,39.6,24401,Juventus FC,João Cancelo,25.0,Right-Back,Man City,€65.00m,out,Summer,65.0,Serie A,2019,2019/2020
69,420,Gianluca Caprari,"FW,MF",Sampdoria,421,15,5,9,7,4,3,0,11.5,352,202,92,25,77.4,88.6,76.0,48.1,2,1.4,14,24,15,1,37,33,5,30,46.7,2.2,594,32,56.3,37,41,29,110,6,0.52,20,25,0,0,55,8.3,25177,UC Sampdoria,Gianluca Caprari,26.0,Second Striker,Parma,Loan fee:€2.10m,out,Winter,2.1,Serie A,2019,2019/2020
70,424,Marc Cardona,"FW,MF",Eibar,425,7,2,5,7,1,3,0,6.7,121,75,27,3,69.1,78.1,71.1,33.3,1,0.7,5,9,1,1,9,15,2,17,47.1,3.4,274,23,26.1,13,26,9,66,3,0.45,9,12,0,0,33,41.0,14500,FC Barcelona,Marc Cardona,23.0,Centre-Forward,CA Osasuna,€2.50m,out,Summer,2.5,Primera Division,2019,2019/2020
71,425,Diego Carlos,DF,Nantes,426,58,26,34,44,50,186,1,35.0,1397,504,685,184,81.9,90.5,90.3,54.9,0,0.5,9,91,9,2,138,32,2,31,12.9,2.0,2110,8,75.0,20,16,2,9,1,0.03,44,26,0,0,209,55.5,15034,FC Nantes,Diego Carlos,26.0,Centre-Back,Sevilla FC,€15.00m,out,Summer,15.0,Ligue 1,2019,2019/2020
72,429,Daniel Carriço,DF,Sevilla,430,35,12,18,19,31,104,1,23.7,802,312,372,103,79.5,89.4,85.5,54.5,1,0.3,5,57,8,1,65,21,1,9,33.3,0.5,1239,9,88.9,14,6,6,2,1,0.04,30,6,0,0,118,55.2,15203,Sevilla FC,Daniel Carriço,31.0,Centre-Back,WH Zall,€2.00m,out,Winter,2.0,Primera Division,2019,2019/2020
73,431,Andy Carroll,FW,West Ham,432,4,1,2,3,1,8,0,5.1,83,44,22,10,60.6,66.7,59.5,66.7,0,0.4,4,9,0,0,9,12,0,14,42.9,2.2,201,6,50.0,1,16,8,15,0,0.0,11,8,0,0,14,53.5,21149,West Ham United,Andy Carroll,30.0,Centre-Forward,Newcastle,free transfer,out,Summer,0.0,Premier League,2019,2019/2020
74,447,Ivan Cavaleiro,"FW,MF",Wolves,448,5,1,4,12,4,5,0,7.7,246,142,53,22,68.9,82.1,59.6,55.0,1,1.5,19,16,14,9,25,33,3,13,30.8,2.2,456,26,57.7,42,26,19,101,3,0.39,13,5,0,0,31,29.0,21061,Wolverhampton Wanderers,Ivan Cavaleiro,25.0,Left Winger,Fulham,Loan fee:€5.90m,out,Summer,5.9,Premier League,2019,2019/2020
75,447,Ivan Cavaleiro,"FW,MF",Wolves,448,5,1,4,12,4,5,0,7.7,246,142,53,22,68.9,82.1,59.6,55.0,1,1.5,19,16,14,9,25,33,3,13,30.8,2.2,456,26,57.7,42,26,19,101,3,0.39,13,5,0,0,31,29.0,21466,Wolverhampton Wanderers,Ivan Cavaleiro,26.0,Left Winger,Fulham,€11.80m,out,Winter,11.8,Premier League,2019,2019/2020
76,456,Fabio Ceravolo,FW,Parma,457,5,1,1,9,2,19,0,13.2,189,131,35,6,71.6,78.9,62.5,54.5,0,0.5,10,14,2,0,17,29,0,18,38.9,2.1,395,25,56.0,20,42,34,89,1,0.08,22,21,0,0,37,23.2,24598,Parma Calcio 1913,Fabio Ceravolo,32.0,Centre-Forward,Cremonese,€1.29m,out,Summer,1.29,Serie A,2019,2019/2020
77,457,Alberto Cerri,FW,Cagliari,458,3,0,2,7,2,4,0,7.4,134,74,35,10,61.2,66.7,67.3,55.6,0,1.0,9,3,5,0,10,18,0,23,13.0,2.0,305,10,50.0,7,21,16,45,0,0.0,24,10,0,0,19,49.5,24407,Juventus FC,Alberto Cerri,23.0,Centre-Forward,Cagliari Calcio,€9.00m,out,Summer,9.0,Serie A,2019,2019/2020
78,467,Pablo Chavarría,FW,Reims,468,20,3,12,11,4,19,0,21.9,250,162,68,7,59.5,66.7,57.1,38.9,3,1.6,22,21,11,5,27,34,5,43,41.9,5.8,635,25,40.0,28,65,22,141,5,0.23,47,22,0,0,54,39.8,15133,Stade Reims,Pablo Chavarría,31.0,Centre-Forward,RCD Mallorca,free transfer,out,Summer,0.0,Ligue 1,2019,2019/2020
79,471,Denis Cheryshev,MF,Valencia,472,46,17,32,35,15,16,0,19.0,447,239,157,35,62.8,74.9,62.8,40.2,2,7.6,37,28,34,18,64,66,5,32,18.8,3.7,946,38,50.0,55,44,17,178,2,0.11,42,19,0,0,113,43.4,14950,Villarreal CF,Denis Cheryshev,28.0,Left Winger,Valencia,€6.00m,out,Summer,6.0,Primera Division,2019,2019/2020
80,487,Jasper Cillessen,GK,Barcelona,488,0,0,0,0,0,3,2,3.0,98,19,54,25,88.3,100.0,98.2,67.6,0,0.0,0,0,0,0,0,0,0,0,,0.0,119,0,,0,0,0,0,0,0.0,0,0,0,0,6,100.0,14495,FC Barcelona,Jasper Cillessen,30.0,Goalkeeper,Valencia,€35.00m,out,Summer,35.0,Primera Division,2019,2019/2020
81,528,Filippo Costa,"DF,FW",SPAL,529,15,4,13,10,8,31,1,6.3,166,82,67,12,69.2,87.2,69.1,32.4,0,0.4,7,12,6,3,19,13,1,6,0.0,0.3,332,9,77.8,16,9,4,18,0,0.0,5,7,0,0,25,46.2,24819,SPAL,Filippo Costa,24.0,Left-Back,SSC Napoli,€1.45m,out,Summer,1.45,Serie A,2019,2019/2020
82,537,Philippe Coutinho,"FW,MF",Barcelona,538,16,7,11,21,12,8,0,22.4,1241,743,368,69,84.9,90.3,88.5,60.0,2,3.7,32,99,40,1,158,91,7,68,45.6,7.4,1719,90,56.7,101,42,46,229,5,0.22,19,45,1,0,81,24.0,14499,FC Barcelona,Philippe Coutinho,27.0,Left Winger,Bayern Munich,Loan fee:€8.50m,out,Summer,8.5,Primera Division,2019,2019/2020
83,543,Bryan Cristante,MF,Roma,544,63,19,34,37,29,48,0,26.9,1072,536,386,111,80.6,86.6,84.8,66.1,3,2.4,28,145,18,3,182,71,9,43,23.3,3.8,1630,45,68.9,39,28,34,47,4,0.15,64,15,0,0,175,60.2,23967,Atalanta BC,Bryan Cristante,24.0,Defensive Midfield,AS Roma,€22.00m,out,Summer,22.0,Serie A,2019,2019/2020
84,550,Marc Cucurella,"MF,FW",Eibar,551,49,10,37,36,20,24,0,26.2,744,439,239,29,74.5,85.9,75.4,43.3,2,3.2,31,44,30,13,78,68,7,22,9.1,2.0,1258,40,42.5,40,49,25,200,1,0.04,42,16,0,0,146,37.7,14502,FC Barcelona,Marc Cucurella,20.0,Left-Back,SD Eibar,€2.00m,out,Summer,2.0,Primera Division,2019,2019/2020
85,550,Marc Cucurella,"MF,FW",Eibar,551,49,10,37,36,20,24,0,26.2,744,439,239,29,74.5,85.9,75.4,43.3,2,3.2,31,44,30,13,78,68,7,22,9.1,2.0,1258,40,42.5,40,49,25,200,1,0.04,42,16,0,0,146,37.7,14834,SD Eibar,Marc Cucurella,20.0,Left-Back,Barcelona,€4.00m,out,Summer,4.0,Primera Division,2019,2019/2020
86,553,Matheus Cunha,"FW,MF",RB Leipzig,554,10,3,6,13,4,8,0,9.5,155,99,30,10,65.7,75.0,68.2,52.6,0,0.7,7,16,7,0,30,33,4,34,29.4,4.2,372,24,62.5,21,28,23,75,2,0.21,34,15,1,0,41,33.3,12217,RB Leipzig,Matheus Cunha,20.0,Centre-Forward,Hertha BSC,€18.00m,out,Winter,18.0,1 Bundesliga,2019,2019/2020
87,555,Patrick Cutrone,FW,Milan,556,9,2,5,13,7,13,0,16.2,241,166,55,7,71.9,79.8,71.4,43.8,2,1.6,21,14,4,1,13,30,2,34,41.2,3.0,524,16,31.3,26,61,26,142,3,0.19,27,21,0,0,52,21.5,24508,AC Milan,Patrick Cutrone,21.0,Centre-Forward,Wolves,€18.00m,out,Summer,18.0,Serie A,2019,2019/2020
88,555,Patrick Cutrone,FW,Milan,556,9,2,5,13,7,13,0,16.2,241,166,55,7,71.9,79.8,71.4,43.8,2,1.6,21,14,4,1,13,30,2,34,41.2,3.0,524,16,31.3,26,61,26,142,3,0.19,27,21,0,0,52,21.5,21467,Wolverhampton Wanderers,Patrick Cutrone,22.0,Centre-Forward,Fiorentina,Loan fee:€3.00m,out,Winter,3.0,Premier League,2019,2019/2020
89,574,Danilo,DF,Manchester City,575,20,12,16,5,15,22,1,9.0,762,396,310,43,86.6,93.8,88.1,62.3,0,0.2,4,76,8,2,77,16,2,14,21.4,0.4,979,13,61.5,20,8,5,33,1,0.11,10,8,0,0,64,56.3,24906,Udinese Calcio,Danilo,35.0,Centre-Back,Bologna,€415Th.,out,Summer,0.415,Serie A,2019,2019/2020
90,574,Danilo,DF,Manchester City,575,20,12,16,5,15,22,1,9.0,762,396,310,43,86.6,93.8,88.1,62.3,0,0.2,4,76,8,2,77,16,2,14,21.4,0.4,979,13,61.5,20,8,5,33,1,0.11,10,8,0,0,64,56.3,20895,Manchester City,Danilo,28.0,Right-Back,Juventus,€37.00m,out,Summer,37.0,Premier League,2019,2019/2020
91,576,Kevin Danso,DF,Augsburg,577,25,11,14,25,19,72,0,13.9,451,145,219,80,72.4,82.9,84.2,49.1,1,0.2,2,31,1,0,36,6,3,10,50.0,0.5,798,5,40.0,6,4,5,2,1,0.07,16,15,0,1,50,59.2,12098,FC Augsburg,Kevin Danso,20.0,Centre-Back,Southampton,Loan fee:€4.00m,out,Summer,4.0,1 Bundesliga,2019,2019/2020
92,581,Matteo Darmian,DF,Manchester Utd,582,14,4,8,9,7,20,0,4.9,180,107,57,9,84.9,97.3,83.8,45.0,0,0.1,2,15,2,1,20,2,0,1,100.0,0.0,269,3,33.3,7,3,2,18,0,0.0,3,4,0,0,24,50.0,21036,Manchester United,Matteo Darmian,29.0,Right-Back,Parma,€2.48m,out,Summer,2.48,Premier League,2019,2019/2020
93,585,Steven Davis,MF,Southampton,586,2,0,2,2,1,5,0,1.1,65,30,25,9,94.2,93.8,96.2,90.0,1,0.5,3,11,3,1,7,8,1,0,,0.0,81,0,,1,1,0,1,0,0.0,2,0,0,0,8,100.0,21272,Southampton FC,Steven Davis,34.0,Central Midfield,Rangers,free transfer,out,Summer,0.0,Premier League,2019,2019/2020
94,587,Sebastien De Maio,DF,Udinese,588,11,3,7,22,12,93,0,13.0,335,115,170,47,77.0,84.6,84.6,55.3,0,0.1,3,13,4,1,20,8,0,12,16.7,0.9,614,6,66.7,9,5,1,3,1,0.08,10,5,0,0,51,64.8,24048,Bologna FC 1909,Sebastien De Maio,32.0,Centre-Back,Udinese Calcio,€1.50m,out,Summer,1.5,Serie A,2019,2019/2020
95,588,Sebastien De Maio,DF,Bologna,589,5,1,4,8,1,32,0,5.5,196,71,97,26,82.0,91.0,88.2,60.5,1,0.0,1,14,2,2,17,5,1,2,0.0,0.2,292,1,0.0,10,0,0,1,0,0.0,6,0,0,0,20,60.0,24048,Bologna FC 1909,Sebastien De Maio,32.0,Centre-Back,Udinese Calcio,€1.50m,out,Summer,1.5,Serie A,2019,2019/2020
96,590,Daniele De Rossi,MF,Roma,591,16,3,10,18,26,33,0,14.1,811,355,321,117,87.0,91.0,87.7,79.1,1,1.3,16,116,16,1,115,38,5,5,20.0,1.5,1039,3,66.7,16,4,1,9,1,0.07,12,9,0,0,82,52.9,24674,AS Roma,Daniele De Rossi,36.0,Defensive Midfield,Boca Juniors,free transfer,out,Summer,0.0,Serie A,2019,2019/2020
97,597,Steven Defour,MF,Burnley,598,8,3,4,11,8,7,0,5.0,203,79,88,26,79.6,88.8,86.3,56.5,0,0.1,2,21,3,0,23,6,0,0,,0.0,291,3,33.3,6,1,1,3,0,0.0,1,2,0,0,31,0.0,21252,Burnley FC,Steven Defour,31.0,Defensive Midfield,Royal Antwerp,free transfer,out,Summer,0.0,Premier League,2019,2019/2020
98,598,Grégoire Defrel,"FW,MF",Sampdoria,599,40,9,29,15,3,9,0,26.0,662,472,104,20,82.9,90.4,76.5,54.1,3,2.6,25,29,22,2,51,82,10,47,48.9,8.1,1041,53,52.8,44,59,51,246,11,0.42,38,33,2,0,98,42.0,24667,AS Roma,Grégoire Defrel,28.0,Centre-Forward,Sassuolo,Loan fee:€3.00m,out,Summer,3.0,Serie A,2019,2019/2020
99,604,Cristian Dell'Orco,DF,Empoli,605,18,4,11,13,17,44,0,11.5,454,203,217,30,86.3,90.6,90.4,65.2,0,0.5,3,24,1,0,39,6,1,4,25.0,0.8,642,4,50.0,10,11,5,7,1,0.09,10,8,0,0,49,33.3,24768,US Sassuolo,Cristian Dell'Orco,25.0,Left-Back,Lecce,Loan fee:€250Th.,out,Summer,0.25,Serie A,2019,2019/2020
100,605,Cristian Dell'Orco,DF,Sassuolo,606,1,1,1,1,1,3,0,1.2,51,20,29,2,72.9,83.3,82.9,25.0,1,0.3,1,4,2,1,6,4,1,1,0.0,0.1,81,2,50.0,4,1,0,8,0,0.0,2,3,0,0,4,75.0,24768,US Sassuolo,Cristian Dell'Orco,25.0,Left-Back,Lecce,Loan fee:€250Th.,out,Summer,0.25,Serie A,2019,2019/2020
101,606,Andy Delort,FW,Montpellier,607,34,8,20,28,4,7,0,34.6,716,392,199,83,58.9,73.0,55.7,49.7,7,8.3,57,67,45,18,102,114,9,116,28.4,12.8,1658,94,57.4,79,126,64,345,11,0.32,93,53,0,0,94,44.4,15259,FC Toulouse,Andy Delort,27.0,Centre-Forward,Montpellier,€4.50m,out,Summer,4.5,Ligue 1,2019,2019/2020
102,607,Fabian Delph,DF,Manchester City,608,23,12,14,3,13,19,1,8.1,700,425,210,42,91.4,97.5,90.9,72.4,1,0.3,3,67,11,1,59,14,2,4,75.0,0.1,845,9,88.9,20,10,1,23,0,0.0,6,7,0,0,54,39.1,20897,Manchester City,Fabian Delph,29.0,Central Midfield,Everton,€9.50m,out,Summer,9.5,Premier League,2019,2019/2020
103,612,Merih Demiral,DF,Sassuolo,613,24,10,16,16,19,80,0,14.0,619,193,385,33,86.7,90.6,92.5,49.3,0,0.2,2,44,1,0,53,7,0,7,42.9,0.8,870,5,80.0,3,1,1,3,2,0.14,26,4,0,0,58,78.3,24758,US Sassuolo,Merih Demiral,21.0,Centre-Back,Juventus,€19.50m,out,Summer,19.5,Serie A,2019,2019/2020
104,613,Kerem Demirbay,MF,Hoffenheim,614,57,11,35,34,22,25,0,22.4,1094,498,412,132,76.9,88.0,81.3,53.7,9,7.4,80,131,35,5,181,143,12,59,27.1,4.5,1730,76,76.3,82,51,52,66,4,0.18,46,34,0,0,191,44.7,11943,TSG 1899 Hoffenheim,Kerem Demirbay,25.0,Central Midfield,Bay. Leverkusen,€32.00m,out,Summer,32.0,1 Bundesliga,2019,2019/2020
105,614,Diego Demme,MF,RB Leipzig,615,75,33,47,36,26,15,0,22.8,1214,647,401,96,79.3,89.6,79.4,54.9,2,2.7,26,135,25,4,182,65,4,10,30.0,0.4,1781,16,50.0,52,34,18,38,0,0.0,36,51,0,0,164,51.9,12218,RB Leipzig,Diego Demme,28.0,Defensive Midfield,SSC Napoli,€10.25m,out,Winter,10.25,1 Bundesliga,2019,2019/2020
106,620,Kiril Despodov,"FW,MF",Cagliari,621,0,0,0,1,0,0,0,1.2,6,3,0,0,33.3,42.9,0.0,0.0,0,0.0,0,0,0,0,0,1,0,0,,0.0,26,2,50.0,2,4,1,8,0,0.0,3,1,1,0,4,16.7,24129,Cagliari Calcio,Kiril Despodov,22.0,Right Winger,Sturm Graz,Loan fee:€50Th.,out,Summer,0.05,Serie A,2019,2019/2020
107,624,Jacopo Dezi,MF,Parma,625,1,0,1,1,3,2,0,1.0,36,14,19,1,90.0,93.3,90.5,100.0,0,0.0,0,3,0,0,6,1,0,2,50.0,0.1,56,1,0.0,0,1,0,3,0,0.0,2,0,0,0,3,100.0,24599,Parma Calcio 1913,Jacopo Dezi,27.0,Central Midfield,Empoli,Loan fee:€560Th.,out,Summer,0.56,Serie A,2019,2019/2020
108,626,Antonio Di Gaudio,FW,Parma,627,2,1,0,6,3,5,0,7.8,67,44,17,0,56.8,67.7,65.4,0.0,1,0.3,4,4,2,0,8,9,1,13,15.4,1.4,212,18,33.3,26,29,8,45,0,0.0,3,14,0,0,26,33.3,24600,Parma Calcio 1913,Antonio Di Gaudio,29.0,Left Winger,Hellas Verona,€400Th.,out,Summer,0.4,Serie A,2019,2019/2020
109,626,Antonio Di Gaudio,FW,Parma,627,2,1,0,6,3,5,0,7.8,67,44,17,0,56.8,67.7,65.4,0.0,1,0.3,4,4,2,0,8,9,1,13,15.4,1.4,212,18,33.3,26,29,8,45,0,0.0,3,14,0,0,26,33.3,25044,Hellas Verona,Antonio Di Gaudio,30.0,Left Winger,Spezia Calcio,Loan fee:€160Th.,out,Winter,0.16,Serie A,2019,2019/2020
110,633,Moussa Diaby,"MF,DF",Paris S-G,634,14,2,8,7,12,6,0,12.7,447,291,111,8,79.5,88.7,77.6,47.1,6,3.9,20,13,20,3,37,34,10,23,30.4,2.2,692,36,55.6,60,34,24,148,2,0.16,15,6,0,0,69,18.2,15096,Paris Saint-Germain,Moussa Diaby,19.0,Left Winger,Bay. Leverkusen,€15.00m,out,Summer,15.0,Ligue 1,2019,2019/2020
111,637,Abdou Diallo,DF,Dortmund,638,36,11,20,28,26,91,1,26.4,1730,706,784,220,88.3,92.9,91.4,76.1,1,0.6,11,123,11,8,125,21,2,10,40.0,1.6,2229,54,74.1,46,27,16,62,1,0.04,21,12,0,0,153,55.1,11772,Borussia Dortmund,Abdou Diallo,23.0,Centre-Back,Paris SG,€32.00m,out,Summer,32.0,1 Bundesliga,2019,2019/2020
112,638,Abdoulaye Diallo,GK,Rennes,639,1,1,1,0,0,1,0,5.5,104,13,52,39,71.7,100.0,96.3,50.0,0,0.0,0,1,0,0,0,0,0,0,,0.0,156,0,,0,0,1,0,0,0.0,0,0,0,0,4,100.0,15170,Stade Rennais FC,Abdoulaye Diallo,27.0,Goalkeeper,Genclerbirligi,free transfer,out,Summer,0.0,Ligue 1,2019,2019/2020
113,640,Mohamed Diamé,MF,Newcastle Utd,641,76,16,46,42,30,39,1,24.1,569,288,180,60,76.0,83.0,82.2,54.1,0,0.1,2,44,8,1,58,33,0,20,15.0,1.0,1050,29,55.2,17,31,38,15,0,0.0,36,20,0,0,144,42.5,21217,Newcastle United,Mohamed Diamé,32.0,Defensive Midfield,Al-Ahli SC,free transfer,out,Summer,0.0,Premier League,2019,2019/2020
114,643,Amadou Diawara,MF,Napoli,644,12,4,4,6,11,12,0,7.3,504,239,197,58,92.5,94.5,97.5,82.9,0,0.2,5,51,2,0,40,21,1,10,10.0,0.4,618,9,100.0,3,5,6,6,0,0.0,15,2,0,0,56,60.0,24543,SSC Napoli,Amadou Diawara,21.0,Defensive Midfield,AS Roma,€21.00m,out,Summer,21.0,Serie A,2019,2019/2020
115,669,Koffi Djidji,DF,Torino,670,37,12,23,26,24,72,1,15.4,493,194,232,58,82.2,90.7,88.9,56.3,0,0.0,0,28,2,0,44,8,2,2,50.0,0.1,787,15,100.0,8,11,7,1,0,0.0,13,3,0,0,97,42.6,15037,FC Nantes,Koffi Djidji,26.0,Centre-Back,Torino,€3.00m,out,Summer,3.0,Ligue 1,2019,2019/2020
116,670,Koffi Djidji,DF,Nantes,671,1,0,1,1,1,3,0,1.0,45,11,24,10,83.3,100.0,85.7,71.4,0,0.0,0,5,0,0,5,0,0,0,,0.0,60,0,,0,0,1,0,0,0.0,0,0,0,0,3,,15037,FC Nantes,Koffi Djidji,26.0,Centre-Back,Torino,€3.00m,out,Summer,3.0,Ligue 1,2019,2019/2020
117,699,Óscar Duarte,"DF,MF",Espanyol,700,12,4,5,7,13,34,0,7.3,290,80,164,40,86.8,90.9,91.1,69.0,0,0.1,2,13,3,0,16,6,0,2,50.0,0.1,406,0,,2,0,1,2,0,0.0,8,2,0,1,35,69.7,14769,RCD Espanyol Barcelona,Óscar Duarte,30.0,Centre-Back,Levante,free transfer,out,Summer,0.0,Primera Division,2019,2019/2020
118,703,Marvin Ducksch,FW,Düsseldorf,704,3,1,1,4,4,11,0,9.1,183,98,48,20,64.2,74.8,57.1,57.1,1,1.8,19,20,8,1,33,37,3,18,55.6,1.6,367,8,25.0,8,22,6,61,1,0.11,3,8,0,0,29,51.1,11972,Fortuna Düsseldorf,Marvin Ducksch,25.0,Centre-Forward,Hannover 96,€1.50m,out,Summer,1.5,1 Bundesliga,2019,2019/2020
119,708,Alfred Duncan,MF,Sassuolo,709,33,19,21,20,15,18,0,20.5,680,345,255,57,79.6,84.6,85.6,57.6,4,2.8,32,62,24,4,109,63,8,25,36.0,1.1,1040,34,55.9,45,25,31,59,4,0.19,37,22,0,0,113,33.3,25187,US Sassuolo,Alfred Duncan,26.0,Central Midfield,Fiorentina,Loan fee:€2.00m,out,Winter,2.0,Serie A,2019,2019/2020
120,712,Jimmy Durmaz,"MF,FW",Toulouse,713,34,15,22,14,11,16,1,21.1,886,495,275,83,73.1,86.1,75.5,48.8,1,2.9,39,97,28,4,144,86,5,39,17.9,2.8,1455,87,56.3,60,45,40,110,2,0.09,27,18,0,0,121,27.3,15262,FC Toulouse,Jimmy Durmaz,30.0,Central Midfield,Galatasaray,free transfer,out,Summer,0.0,Ligue 1,2019,2019/2020
121,737,Breel Embolo,FW,Schalke 04,738,22,1,17,11,4,6,0,14.9,165,103,46,8,63.0,74.1,64.8,66.7,1,2.9,19,14,8,0,23,48,9,26,50.0,4.2,472,61,42.6,31,56,36,111,5,0.33,30,31,2,0,46,37.7,12066,FC Schalke 04,Breel Embolo,22.0,Centre-Forward,Bor. M'gladbach,€11.00m,out,Summer,11.0,1 Bundesliga,2019,2019/2020
122,739,Youssef En-Nesyri,FW,Leganés,740,16,4,8,18,6,23,0,23.4,279,167,73,24,54.4,64.0,50.3,53.3,2,2.3,17,30,9,4,28,39,4,74,32.4,7.1,814,63,42.9,38,60,54,143,9,0.38,36,40,0,1,71,57.3,15244,CD Leganés,Youssef En-Nesyri,22.0,Centre-Forward,Sevilla FC,€20.00m,out,Winter,20.0,Primera Division,2019,2019/2020
123,740,Björn Engels,DF,Reims,741,11,6,8,30,44,181,3,33.0,1102,373,512,202,83.5,87.4,89.2,69.4,1,1.3,11,80,7,1,104,26,2,9,44.4,1.1,1625,10,60.0,20,9,3,4,1,0.03,20,17,0,1,138,66.9,15128,Stade Reims,Björn Engels,24.0,Centre-Back,Aston Villa,€8.00m,out,Summer,8.0,Ligue 1,2019,2019/2020
124,743,Christian Eriksen,MF,Tottenham,744,41,17,25,26,15,13,0,30.8,1560,807,568,124,77.7,87.9,79.7,51.9,12,7.4,73,167,56,14,212,143,16,83,33.7,5.4,2305,36,50.0,78,61,29,132,8,0.26,17,16,0,0,188,27.7,21440,Tottenham Hotspur,Christian Eriksen,27.0,Attacking Midfield,Inter,€27.00m,out,Winter,27.0,Premier League,2019,2019/2020
125,765,Ralf Fährmann,GK,Schalke 04,766,0,0,0,0,2,10,4,16.3,375,30,175,170,72.7,96.8,98.3,55.7,0,0.0,0,12,0,0,0,1,0,0,,0.0,562,0,,0,0,0,0,0,0.0,0,0,0,0,15,100.0,12067,FC Schalke 04,Ralf Fährmann,30.0,Goalkeeper,Norwich,Loan fee:€3.00m,out,Summer,3.0,1 Bundesliga,2019,2019/2020
126,768,Radamel Falcao,FW,Monaco,769,34,8,15,11,3,23,2,28.4,513,339,110,22,76.5,82.5,78.0,61.1,2,2.0,18,42,7,1,47,46,3,90,41.1,12.0,1031,34,41.2,22,111,46,166,12,0.42,70,63,1,0,85,48.9,14965,AS Monaco,Radamel Falcao,33.0,Centre-Forward,Galatasaray,free transfer,out,Summer,0.0,Ligue 1,2019,2019/2020
127,773,Mohamed Fares,DF,SPAL,774,63,25,43,48,54,83,2,32.8,1099,641,322,69,73.7,88.2,71.7,39.9,0,2.6,38,44,33,21,96,80,3,57,29.8,2.9,1940,63,55.6,101,52,39,171,3,0.09,51,40,0,0,153,54.7,24299,Hellas Verona,Mohamed Fares,23.0,Left Midfield,SPAL,€3.50m,out,Summer,3.5,Serie A,2019,2019/2020
128,774,Diego Farias,FW,Empoli,775,11,3,4,7,0,4,0,13.3,264,160,71,13,79.5,85.6,87.7,76.5,4,3.2,21,14,18,3,37,41,8,36,44.4,4.9,467,28,46.4,50,29,19,107,4,0.3,13,16,2,0,26,15.8,24123,Cagliari Calcio,Diego Farias,29.0,Left Winger,Lecce,Loan fee:€1.05m,out,Summer,1.05,Serie A,2019,2019/2020
129,775,Diego Farias,FW,Cagliari,776,13,2,9,7,1,5,0,7.8,184,105,50,10,77.0,86.1,71.4,58.8,0,0.3,5,10,8,2,20,18,0,23,47.8,2.6,334,15,26.7,19,16,17,67,3,0.39,9,12,0,0,23,44.4,24123,Cagliari Calcio,Diego Farias,29.0,Left Winger,Lecce,Loan fee:€1.05m,out,Summer,1.05,Serie A,2019,2019/2020
130,776,Andrea Favilli,"FW,DF",Genoa,777,1,0,1,1,0,1,0,1.9,36,22,9,2,75.0,84.6,69.2,100.0,2,0.7,3,2,0,0,3,7,2,5,60.0,0.3,68,4,50.0,7,6,1,21,0,0.0,7,2,0,0,5,69.2,24408,Juventus FC,Andrea Favilli,22.0,Centre-Forward,Genoa,€7.00m,out,Summer,7.0,Serie A,2019,2019/2020
131,779,Nabil Fekir,MF,Lyon,780,51,13,31,42,7,3,0,22.1,877,500,238,80,81.3,87.4,83.5,61.5,7,5.4,51,105,23,5,134,130,13,85,44.7,5.5,1426,82,57.3,62,53,44,175,5,0.23,44,63,1,0,85,29.5,14841,Olympique Lyon,Nabil Fekir,26.0,Attacking Midfield,Real Betis,€19.75m,out,Summer,19.75,Ligue 1,2019,2019/2020
