,Name,Rating
42,Eden Hazard,9.262657292609994
128,Duván Zapata,8.131179790255482
93,Nicolas Pépé,7.500043899250847
118,Suso,6.945504461724321
10,Wissam Ben Yedder,6.663721231135632
43,Thorgan Hazard,6.245954272429193
60,Max Kruse,6.1554936514008975
38,Antoine Griezmann,6.0837861096318075
27,Andy Delort,5.7320926525672355
41,Sébastien Haller,5.303692340614251
52,Luka Jović,4.991072546306395
89,Lucas Ocampos,4.36484513470845
101,Matteo Politano,4.3645976282994665
45,Borja Iglesias,4.348370170496642
37,Maxi Gómez,4.117456204326298
113,Stephan El Shaarawy,4.092721441770404
50,Joelinton,3.8370670973813814
91,Riccardo Orsolini,3.792965624415352
122,Raúl de Tomás,3.7259046249365717
26,Grégoire Defrel,3.6176424951440214
33,Radamel Falcao,3.605936853185044
47,Alex Iwobi,3.5858557856334974
58,Christian Kouamé,3.3849544513178627
92,Pedro,3.3657994529759145
77,Henrikh Mkhitaryan,3.3648822790139548
107,Allan Saint-Maximin,3.301700474773436
0,Paco Alcácer,3.221628693590957
97,Andrea Petagna,3.117795582397262
86,M'Baye Niang,2.9515289546078263
23,Philippe Coutinho,2.8992558684804126
121,Karl Toko Ekambi,2.8672850486596064
68,Romelu Lukaku,2.8073841342322647
103,Ignacio Pussetto,2.742609236669966
105,Jeff Reine-Adélaïde,2.7300661618083133
75,Santi Mina,2.7294658245402097
102,Quincy Promes,2.413393859818806
114,Giovanni Simeone,2.3744309997571067
32,Youssef En-Nesyri,2.3592122888070173
119,Ádám Szalai,2.0305353797930934
62,Rafael Leão,1.9855656062017393
111,André Schürrle,1.8265629892560487
46,Danny Ings,1.7819943306368429
106,Wesley Saïd,1.7782519251975104
22,Pablo Chavarría,1.7666894455261766
100,Andrea Pinamonti,1.692142137074792
112,Davie Selke,1.683768615232464
67,Rony Lopes,1.678316071147145
53,Juanmi,1.6499475518750013
14,Martin Braithwaite,1.6221407916662018
16,Gianluca Caprari,1.6
34,Diego Farias,1.5672519534463343
7,Khouma Babacar,1.4612550506990523
108,Nicola Sansone,1.3641020949078322
129,Simone Zaza,1.3042316869010153
83,Luis Muriel,1.3012671866868724
31,Breel Embolo,1.274873064875367
72,Borja Mayoral,1.202716887169398
124,Luciano Vietto,1.188907479778702
4,Mirco Antenucci,1.166710027257432
15,Jacob Bruun Larsen,1.0430691098146432
2,Rachid Alioui,0.9399249169050208
25,Patrick Cutrone,0.8659650998962258
76,Kevin Mirallas,0.8319081444568722
19,Ivan Cavaleiro,0.8182609809703109
12,Fabio Borini,0.7973022481898175
13,Umut Bozok,0.7860336396829222
87,Florian Niederlechner,0.7373338898858347
64,Anthony Limbombe,0.6692760806591618
95,Hernán Pérez,0.6012340454077252
110,Patrik Schick,0.5962899903693284
40,Serhou Guirassy,0.5925251379384078
84,Clinton N'Jie,0.4502190148404497
65,Fernando Llorente,0.38267389920285083
9,Claudio Beauvue,0.37172601704276237
70,Malcom,0.34560297465094875
66,Ademola Lookman,0.3107318832614368
17,Marc Cardona,0.28611534362915747
123,Anthony Ujah,0.23844976517542193
11,Kevin-Prince Boateng,0.23637925745738614
115,Steven Skrzybski,0.22135059906015453
6,Charlie Austin,0.19588896693727997
117,Daniel Sturridge,0.1830230474651876
24,Matheus Cunha,0.15771398852887272
73,Isaac Mbenza,0.06043699762323457
56,Jules Keita,0.06042313982394987
99,Pablo Piatti,0.02306345804019741
3,Florin Andone,-0.028438929196732188
30,Marvin Ducksch,-0.03795474918041836
96,Lucas Pérez,-0.06984393428700697
39,John Guidetti,-0.07791726985838243
49,Jesé,-0.08687766240906741
98,Maximilian Philipp,-0.09943349130823165
5,Jean-Kévin Augustin,-0.10178969702523621
125,Carlos Vinícius,-0.16856131087873194
69,Darwin Machís,-0.19197604672461005
35,Andrea Favilli,-0.20943819727238167
116,Mattia Sprocati,-0.27875210564221753
20,Fabio Ceravolo,-0.2843647054338244
51,Joselu,-0.3326541092702461
127,Danny Welbeck,-0.3486251156918112
109,Marco Sau,-0.4740158316714325
8,Mario Balotelli,-0.48176411147195203
81,Lys Mousset,-0.5257699194587311
63,Sergio León,-0.5397632129665486
82,Nicolai Müller,-0.5589171940478087
21,Alberto Cerri,-0.5884743574348469
79,Emre Mor,-0.6214912113330376
59,Dawid Kownacki,-0.6274162032586594
1,Álex Alegría,-0.6537972997530282
61,Mickaël Le Bihan,-0.6756273626342821
74,Sabin Merino,-0.7035852466507125
29,Antonio Di Gaudio,-0.7327395823768621
18,Andy Carroll,-0.7526428957653137
57,Tim Kleindienst,-0.7815136017818856
71,Gelson Martins,-0.8040716939949443
48,Vincent Janssen,-0.8260170088499547
88,Nolito,-0.9944021589854678
28,Kiril Despodov,
36,Sam Gallagher,
44,Branimir Hrgota,
54,Sory Kaba,
55,Moise Kean,
78,Hakim El Mokeddem,
80,Victor Moses,
85,Pedro Neto,
90,Jens Odgaard,
94,Carles Pérez,
104,Rafinha,
120,Cedric Teuchert,
126,Timothy Weah,
